ping_id,vehicle_id,operator_id,lat,lon,speed_kmph,recorded_at,received_at
P-0000233,V-11,5,19.119645,72.904901,2.7,2026-06-15 08:11:44+05:30,2026-06-15 08:11:46+05:30
P-0000234,V-11,5,19.119624,72.904908,0.0,2026-06-15 08:12:01+05:30,2026-06-15 08:12:05+05:30
P-0000235,V-11,5,19.119598,72.905053,2.9,2026-06-15 08:12:22+05:30,2026-06-15 08:12:25+05:30
P-0000236,V-11,5,19.119757,72.905033,1.6,2026-06-15 08:12:45+05:30,2026-06-15 08:12:46+05:30
P-0000237,V-11,5,19.119614,72.905084,4.4,2026-06-15 08:13:03+05:30,2026-06-15 08:13:06+05:30
P-0000238,V-11,5,19.119655,72.904961,4.3,2026-06-15 08:13:25+05:30,2026-06-15 08:13:29+05:30
P-0000239,V-11,5,19.119784,72.904902,4.3,2026-06-15 08:13:48+05:30,2026-06-15 08:13:50+05:30
P-0000240,V-06,5,19.22907,72.85674,3.0,2026-06-15 06:40:00+05:30,2026-06-15 06:40:01+05:30
P-0000241,V-06,5,19.228328,72.856689,15.6,2026-06-15 06:40:17+05:30,2026-06-15 06:40:19+05:30
P-0000242,V-06,5,19.227415,72.85681,19.8,2026-06-15 06:40:40+05:30,2026-06-15 06:40:44+05:30
P-0000243,V-06,5,19.226564,72.856942,16.5,2026-06-15 06:41:03+05:30,2026-06-15 06:41:06+05:30
P-0000244,V-06,5,19.225723,72.857125,16.0,2026-06-15 06:41:26+05:30,2026-06-15 06:41:28+05:30
P-0000245,V-06,5,19.22484,72.857197,17.6,2026-06-15 06:41:48+05:30,2026-06-15 06:41:51+05:30
P-0000246,V-06,5,19.223828,72.857194,18.6,2026-06-15 06:42:09+05:30,2026-06-15 06:42:10+05:30
P-0000247,V-06,5,19.223189,72.857339,13.7,2026-06-15 06:42:27+05:30,2026-06-15 06:42:28+05:30
P-0000248,V-06,5,19.222354,72.857446,17.1,2026-06-15 06:42:50+05:30,2026-06-15 06:42:52+05:30
P-0000249,V-06,5,19.221614,72.857616,14.5,2026-06-15 06:43:10+05:30,2026-06-15 06:43:13+05:30
P-0000250,V-06,5,19.220546,72.857746,19.7,2026-06-15 06:43:33+05:30,2026-06-15 06:43:34+05:30
P-0000251,V-06,5,19.219807,72.857671,16.3,2026-06-15 06:43:56+05:30,2026-06-15 06:43:58+05:30
P-0000252,V-06,5,19.218819,72.857757,17.9,2026-06-15 06:44:19+05:30,2026-06-15 06:44:20+05:30
P-0000253,V-06,5,19.218012,72.858057,18.4,2026-06-15 06:44:36+05:30,2026-06-15 06:44:38+05:30
P-0000254,V-06,5,19.217313,72.85816,13.8,2026-06-15 06:44:59+05:30,2026-06-15 06:45:03+05:30
P-0000255,V-06,5,19.216313,72.858062,18.6,2026-06-15 06:45:20+05:30,2026-06-15 06:45:21+05:30
P-0000256,V-06,5,19.215614,72.858181,15.5,2026-06-15 06:45:37+05:30,2026-06-15 06:45:38+05:30
P-0000257,V-06,5,19.214794,72.858356,16.8,2026-06-15 06:45:59+05:30,2026-06-15 06:46:03+05:30
P-0000258,V-06,5,19.21417,72.858408,11.1,2026-06-15 06:46:17+05:30,2026-06-15 06:46:18+05:30
P-0000259,V-06,5,19.213312,72.85857,18.8,2026-06-15 06:46:37+05:30,2026-06-15 06:46:40+05:30
P-0000260,V-06,5,19.212602,72.858551,15.0,2026-06-15 06:46:59+05:30,2026-06-15 06:47:01+05:30
P-0000261,V-06,5,19.211784,72.85874,14.8,2026-06-15 06:47:16+05:30,2026-06-15 06:47:17+05:30
P-0000262,V-06,5,19.211041,72.858745,16.1,2026-06-15 06:47:33+05:30,2026-06-15 06:47:36+05:30
P-0000263,V-06,5,19.210355,72.858865,15.8,2026-06-15 06:47:56+05:30,2026-06-15 06:48:00+05:30
P-0000264,V-06,5,19.209471,72.858919,18.5,2026-06-15 06:48:15+05:30,2026-06-15 06:48:16+05:30
P-0000265,V-06,5,19.208583,72.859009,16.2,2026-06-15 06:48:36+05:30,2026-06-15 06:48:39+05:30
P-0000266,V-06,5,19.207799,72.859222,17.2,2026-06-15 06:48:57+05:30,2026-06-15 06:48:58+05:30
P-0000267,V-06,5,19.207089,72.859253,15.1,2026-06-15 06:49:15+05:30,2026-06-15 06:49:19+05:30
P-0000268,V-06,5,19.206468,72.859187,12.5,2026-06-15 06:49:34+05:30,2026-06-15 06:49:37+05:30
P-0000269,V-06,5,19.205654,72.859392,17.7,2026-06-15 06:49:54+05:30,2026-06-15 06:49:58+05:30
P-0000270,V-06,5,19.204728,72.859471,20.3,2026-06-15 06:50:17+05:30,2026-06-15 06:50:19+05:30
P-0000271,V-06,5,19.204008,72.859552,15.3,2026-06-15 06:50:36+05:30,2026-06-15 06:50:37+05:30
P-0000272,V-06,5,19.203201,72.859507,16.4,2026-06-15 06:50:54+05:30,2026-06-15 06:50:57+05:30
P-0000273,V-06,5,19.202522,72.859443,12.1,2026-06-15 06:51:13+05:30,2026-06-15 06:51:14+05:30
P-0000274,V-06,5,19.201533,72.859545,18.3,2026-06-15 06:51:34+05:30,2026-06-15 06:51:37+05:30
P-0000275,V-06,5,19.200878,72.859784,12.9,2026-06-15 06:51:55+05:30,2026-06-15 06:51:56+05:30
P-0000276,V-06,5,19.199855,72.859708,19.8,2026-06-15 06:52:17+05:30,2026-06-15 06:52:19+05:30
P-0000277,V-06,5,19.199329,72.859823,12.6,2026-06-15 06:52:34+05:30,2026-06-15 06:52:37+05:30
P-0000278,V-06,5,19.198399,72.85994,18.6,2026-06-15 06:52:54+05:30,2026-06-15 06:52:56+05:30
P-0000279,V-06,5,19.197607,72.860012,15.1,2026-06-15 06:53:16+05:30,2026-06-15 06:53:20+05:30
P-0000280,V-06,5,19.196802,72.859915,15.8,2026-06-15 06:53:38+05:30,2026-06-15 06:53:39+05:30
P-0000281,V-06,5,19.196046,72.859991,16.8,2026-06-15 06:53:57+05:30,2026-06-15 06:53:58+05:30
P-0000282,V-06,5,19.195285,72.860171,14.5,2026-06-15 06:54:18+05:30,2026-06-15 06:54:20+05:30
P-0000283,V-06,5,19.194579,72.860198,12.6,2026-06-15 06:54:36+05:30,2026-06-15 06:54:37+05:30
P-0000284,V-06,5,19.19376,72.860169,17.7,2026-06-15 06:54:55+05:30,2026-06-15 06:54:58+05:30
P-0000285,V-06,5,19.192779,72.86043,21.8,2026-06-15 06:55:16+05:30,2026-06-15 06:55:19+05:30
P-0000286,V-06,5,19.192284,72.860509,8.1,2026-06-15 06:55:34+05:30,2026-06-15 06:55:37+05:30
P-0000287,V-06,5,19.191407,72.860372,18.9,2026-06-15 06:55:51+05:30,2026-06-15 06:55:53+05:30
P-0000288,V-06,5,19.190638,72.860524,16.4,2026-06-15 06:56:12+05:30,2026-06-15 06:56:15+05:30
P-0000289,V-06,5,19.189791,72.860654,18.9,2026-06-15 06:56:35+05:30,2026-06-15 06:56:38+05:30
P-0000290,V-06,5,19.188995,72.860687,17.2,2026-06-15 06:56:57+05:30,2026-06-15 06:56:59+05:30
P-0000291,V-06,5,19.188102,72.860755,19.5,2026-06-15 06:57:17+05:30,2026-06-15 06:57:19+05:30
P-0000292,V-06,5,19.187482,72.860767,11.8,2026-06-15 06:57:35+05:30,2026-06-15 06:57:37+05:30
P-0000293,V-06,5,19.186365,72.86084,20.8,2026-06-15 06:57:58+05:30,2026-06-15 06:57:59+05:30
P-0000294,V-06,5,19.185496,72.860837,17.3,2026-06-15 06:58:21+05:30,2026-06-15 06:58:23+05:30
P-0000295,V-06,5,19.184881,72.860915,13.5,2026-06-15 06:58:39+05:30,2026-06-15 06:58:41+05:30
P-0000296,V-06,5,19.183993,72.860966,16.2,2026-06-15 06:58:59+05:30,2026-06-15 06:59:01+05:30
P-0000297,V-06,5,19.183272,72.86102,12.7,2026-06-15 06:59:20+05:30,2026-06-15 06:59:21+05:30
P-0000298,V-06,5,19.182551,72.861024,13.7,2026-06-15 06:59:37+05:30,2026-06-15 06:59:41+05:30
P-0000299,V-06,5,19.181625,72.861163,19.3,2026-06-15 06:59:59+05:30,2026-06-15 07:00:03+05:30
P-0000300,V-06,5,19.18106,72.861126,10.2,2026-06-15 07:00:18+05:30,2026-06-15 07:00:22+05:30
P-0000301,V-06,5,19.180205,72.861377,16.6,2026-06-15 07:00:37+05:30,2026-06-15 07:00:40+05:30
P-0000302,V-06,5,19.179286,72.861401,16.7,2026-06-15 07:00:59+05:30,2026-06-15 07:01:03+05:30
P-0000303,V-06,5,19.178457,72.86132,17.0,2026-06-15 07:01:21+05:30,2026-06-15 07:01:22+05:30
P-0000304,V-06,5,19.177813,72.861353,14.8,2026-06-15 07:01:39+05:30,2026-06-15 07:01:43+05:30
P-0000305,V-06,5,19.176914,72.861561,19.5,2026-06-15 07:02:00+05:30,2026-06-15 07:02:04+05:30
P-0000306,V-06,5,19.176175,72.861619,15.5,2026-06-15 07:02:21+05:30,2026-06-15 07:02:22+05:30
P-0000307,V-06,5,19.175363,72.861436,16.7,2026-06-15 07:02:40+05:30,2026-06-15 07:02:42+05:30
P-0000308,V-06,5,19.17472,72.861529,11.8,2026-06-15 07:02:58+05:30,2026-06-15 07:03:02+05:30
P-0000309,V-06,5,19.173978,72.861545,16.7,2026-06-15 07:03:15+05:30,2026-06-15 07:03:16+05:30
P-0000310,V-06,5,19.173054,72.861771,17.2,2026-06-15 07:03:35+05:30,2026-06-15 07:03:38+05:30
P-0000311,V-06,5,19.172539,72.861823,11.9,2026-06-15 07:03:52+05:30,2026-06-15 07:03:53+05:30
P-0000312,V-06,5,19.171751,72.861796,14.8,2026-06-15 07:04:10+05:30,2026-06-15 07:04:12+05:30
P-0000313,V-06,5,19.170808,72.861711,17.7,2026-06-15 07:04:32+05:30,2026-06-15 07:04:36+05:30
P-0000314,V-06,5,19.170196,72.861726,13.7,2026-06-15 07:04:49+05:30,2026-06-15 07:04:52+05:30
P-0000315,V-06,5,19.169433,72.861943,16.2,2026-06-15 07:05:11+05:30,2026-06-15 07:05:15+05:30
P-0000316,V-06,5,19.168723,72.861877,15.2,2026-06-15 07:05:30+05:30,2026-06-15 07:05:33+05:30
P-0000317,V-06,5,19.167914,72.861939,16.1,2026-06-15 07:05:47+05:30,2026-06-15 07:05:48+05:30
P-0000318,V-06,5,19.167067,72.862079,18.3,2026-06-15 07:06:07+05:30,2026-06-15 07:06:08+05:30
P-0000319,V-06,5,19.166187,72.86195,18.8,2026-06-15 07:06:30+05:30,2026-06-15 07:06:33+05:30
P-0000320,V-06,5,19.165522,72.861872,14.3,2026-06-15 07:06:49+05:30,2026-06-15 07:06:51+05:30
P-0000321,V-06,5,19.164595,72.861856,18.3,2026-06-15 07:07:11+05:30,2026-06-15 07:07:14+05:30
P-0000322,V-06,5,19.163985,72.86185,13.1,2026-06-15 07:07:28+05:30,2026-06-15 07:07:29+05:30
P-0000323,V-06,5,19.163239,72.861798,15.0,2026-06-15 07:07:46+05:30,2026-06-15 07:07:48+05:30
P-0000324,V-06,5,19.162544,72.86177,14.3,2026-06-15 07:08:04+05:30,2026-06-15 07:08:07+05:30
P-0000325,V-06,5,19.161714,72.861825,16.5,2026-06-15 07:08:24+05:30,2026-06-15 07:08:27+05:30
P-0000326,V-06,5,19.160959,72.861633,16.6,2026-06-15 07:08:46+05:30,2026-06-15 07:08:49+05:30
P-0000327,V-06,5,19.160049,72.861618,16.6,2026-06-15 07:09:06+05:30,2026-06-15 07:09:09+05:30
P-0000328,V-06,5,19.159284,72.861742,17.4,2026-06-15 07:09:26+05:30,2026-06-15 07:09:29+05:30
P-0000329,V-06,5,19.158497,72.861658,14.4,2026-06-15 07:09:48+05:30,2026-06-15 07:09:50+05:30
P-0000330,V-06,5,19.157569,72.861498,17.7,2026-06-15 07:10:09+05:30,2026-06-15 07:10:13+05:30
P-0000331,V-06,5,19.156753,72.861509,15.7,2026-06-15 07:10:29+05:30,2026-06-15 07:10:32+05:30
P-0000332,V-06,5,19.156012,72.861404,16.3,2026-06-15 07:10:50+05:30,2026-06-15 07:10:53+05:30
P-0000333,V-06,5,19.155101,72.861468,17.3,2026-06-15 07:11:11+05:30,2026-06-15 07:11:15+05:30
P-0000334,V-06,5,19.154221,72.861487,16.3,2026-06-15 07:11:34+05:30,2026-06-15 07:11:35+05:30
P-0000335,V-06,5,19.153349,72.86126,16.9,2026-06-15 07:11:55+05:30,2026-06-15 07:11:56+05:30
P-0000336,V-06,5,19.152668,72.861235,15.6,2026-06-15 07:12:13+05:30,2026-06-15 07:12:16+05:30
P-0000337,V-06,5,19.151988,72.861183,13.6,2026-06-15 07:12:33+05:30,2026-06-15 07:12:35+05:30
P-0000338,V-06,5,19.150991,72.861308,21.4,2026-06-15 07:12:54+05:30,2026-06-15 07:12:57+05:30
P-0000339,V-06,5,19.150447,72.861067,11.6,2026-06-15 07:13:12+05:30,2026-06-15 07:13:14+05:30
P-0000340,V-06,5,19.14954,72.86121,17.8,2026-06-15 07:13:35+05:30,2026-06-15 07:13:38+05:30
P-0000341,V-06,5,19.14862,72.861167,18.3,2026-06-15 07:13:58+05:30,2026-06-15 07:14:02+05:30
P-0000342,V-06,5,19.147759,72.86113,17.4,2026-06-15 07:14:18+05:30,2026-06-15 07:14:20+05:30
P-0000343,V-06,5,19.147003,72.861285,15.2,2026-06-15 07:14:39+05:30,2026-06-15 07:14:40+05:30
P-0000344,V-06,5,19.145977,72.861659,22.5,2026-06-15 07:15:01+05:30,2026-06-15 07:15:04+05:30
P-0000345,V-06,5,19.145158,72.861807,15.6,2026-06-15 07:15:23+05:30,2026-06-15 07:15:27+05:30
P-0000346,V-06,5,19.144246,72.861916,19.6,2026-06-15 07:15:45+05:30,2026-06-15 07:15:46+05:30
P-0000347,V-06,5,19.1438,72.862099,9.3,2026-06-15 07:16:02+05:30,2026-06-15 07:16:05+05:30
P-0000348,V-06,5,19.143102,72.862306,15.1,2026-06-15 07:16:19+05:30,2026-06-15 07:16:23+05:30
P-0000349,V-06,5,19.142211,72.862423,16.8,2026-06-15 07:16:41+05:30,2026-06-15 07:16:45+05:30
P-0000350,V-06,5,19.141631,72.862618,12.3,2026-06-15 07:16:58+05:30,2026-06-15 07:17:01+05:30
P-0000351,V-06,5,19.140716,72.862645,19.5,2026-06-15 07:17:21+05:30,2026-06-15 07:17:24+05:30
P-0000352,V-06,5,19.139698,72.862941,22.3,2026-06-15 07:17:42+05:30,2026-06-15 07:17:45+05:30
P-0000353,V-06,5,19.139104,72.863041,11.7,2026-06-15 07:17:59+05:30,2026-06-15 07:18:03+05:30
P-0000354,V-06,5,19.138177,72.863279,18.8,2026-06-15 07:18:21+05:30,2026-06-15 07:18:23+05:30
P-0000355,V-06,5,19.137488,72.863344,13.0,2026-06-15 07:18:40+05:30,2026-06-15 07:18:41+05:30
P-0000356,V-06,5,19.136896,72.863601,14.0,2026-06-15 07:18:57+05:30,2026-06-15 07:19:01+05:30
P-0000357,V-06,5,19.136145,72.863581,15.7,2026-06-15 07:19:16+05:30,2026-06-15 07:19:19+05:30
P-0000358,V-06,5,19.135347,72.863879,15.7,2026-06-15 07:19:39+05:30,2026-06-15 07:19:41+05:30
P-0000359,V-06,5,19.13452,72.86406,15.9,2026-06-15 07:19:59+05:30,2026-06-15 07:20:02+05:30
P-0000360,V-06,5,19.13376,72.864051,14.8,2026-06-15 07:20:19+05:30,2026-06-15 07:20:21+05:30
P-0000361,V-06,5,19.132956,72.864408,18.8,2026-06-15 07:20:37+05:30,2026-06-15 07:20:40+05:30
P-0000362,V-06,5,19.132135,72.864386,16.8,2026-06-15 07:20:57+05:30,2026-06-15 07:21:01+05:30
P-0000363,V-06,5,19.13157,72.864669,11.9,2026-06-15 07:21:16+05:30,2026-06-15 07:21:20+05:30
P-0000364,V-06,5,19.130684,72.864715,17.1,2026-06-15 07:21:35+05:30,2026-06-15 07:21:39+05:30
P-0000365,V-06,5,19.129866,72.864968,15.7,2026-06-15 07:21:58+05:30,2026-06-15 07:22:02+05:30
P-0000366,V-06,5,19.129193,72.865105,13.6,2026-06-15 07:22:16+05:30,2026-06-15 07:22:18+05:30
P-0000367,V-06,5,19.128405,72.865389,18.6,2026-06-15 07:22:34+05:30,2026-06-15 07:22:35+05:30
P-0000368,V-06,5,19.127565,72.865528,18.5,2026-06-15 07:22:56+05:30,2026-06-15 07:22:59+05:30
P-0000369,V-06,5,19.126667,72.865529,17.1,2026-06-15 07:23:19+05:30,2026-06-15 07:23:22+05:30
P-0000370,V-06,5,19.125866,72.865749,14.6,2026-06-15 07:23:39+05:30,2026-06-15 07:23:43+05:30
P-0000371,V-06,5,19.125282,72.865773,12.0,2026-06-15 07:23:58+05:30,2026-06-15 07:23:59+05:30
P-0000372,V-06,5,19.124516,72.865741,13.7,2026-06-15 07:24:17+05:30,2026-06-15 07:24:21+05:30
P-0000373,V-06,5,19.123676,72.865909,18.3,2026-06-15 07:24:37+05:30,2026-06-15 07:24:41+05:30
P-0000374,V-06,5,19.122817,72.866055,17.0,2026-06-15 07:25:00+05:30,2026-06-15 07:25:04+05:30
P-0000375,V-06,5,19.121867,72.865891,21.1,2026-06-15 07:25:22+05:30,2026-06-15 07:25:25+05:30
P-0000376,V-06,5,19.120945,72.865968,19.3,2026-06-15 07:25:43+05:30,2026-06-15 07:25:47+05:30
P-0000377,V-06,5,19.120302,72.866007,13.5,2026-06-15 07:26:00+05:30,2026-06-15 07:26:03+05:30
P-0000378,V-06,5,19.119478,72.866167,17.4,2026-06-15 07:26:23+05:30,2026-06-15 07:26:24+05:30
P-0000379,V-06,5,19.118723,72.866189,15.0,2026-06-15 07:26:41+05:30,2026-06-15 07:26:45+05:30
P-0000380,V-06,5,19.117948,72.86636,15.2,2026-06-15 07:27:00+05:30,2026-06-15 07:27:01+05:30
P-0000381,V-06,5,19.117122,72.866241,17.0,2026-06-15 07:27:20+05:30,2026-06-15 07:27:21+05:30
P-0000382,V-06,5,19.116426,72.866284,13.9,2026-06-15 07:27:40+05:30,2026-06-15 07:27:42+05:30
P-0000383,V-06,5,19.115634,72.866419,15.1,2026-06-15 07:27:59+05:30,2026-06-15 07:28:01+05:30
P-0000384,V-06,5,19.114809,72.866382,17.4,2026-06-15 07:28:18+05:30,2026-06-15 07:28:22+05:30
P-0000385,V-06,5,19.114103,72.866635,14.4,2026-06-15 07:28:37+05:30,2026-06-15 07:28:39+05:30
P-0000386,V-06,5,19.113301,72.866595,17.2,2026-06-15 07:28:57+05:30,2026-06-15 07:28:58+05:30
P-0000387,V-06,5,19.112611,72.866642,15.1,2026-06-15 07:29:16+05:30,2026-06-15 07:29:20+05:30
P-0000388,V-06,5,19.111828,72.866752,17.4,2026-06-15 07:29:36+05:30,2026-06-15 07:29:39+05:30
P-0000389,V-06,5,19.111041,72.866729,14.0,2026-06-15 07:29:53+05:30,2026-06-15 07:29:56+05:30
P-0000390,V-06,5,19.110395,72.866764,13.4,2026-06-15 07:30:12+05:30,2026-06-15 07:30:13+05:30
P-0000391,V-06,5,19.109382,72.866944,22.5,2026-06-15 07:30:35+05:30,2026-06-15 07:30:39+05:30
P-0000392,V-06,5,19.108646,72.86703,13.4,2026-06-15 07:30:55+05:30,2026-06-15 07:30:59+05:30
P-0000393,V-06,5,19.107693,72.867119,18.0,2026-06-15 07:31:18+05:30,2026-06-15 07:31:20+05:30
P-0000394,V-06,5,19.106991,72.86715,14.9,2026-06-15 07:31:36+05:30,2026-06-15 07:31:39+05:30
P-0000395,V-06,5,19.10624,72.867089,16.0,2026-06-15 07:31:55+05:30,2026-06-15 07:31:56+05:30
P-0000396,V-06,5,19.105609,72.867127,14.1,2026-06-15 07:32:15+05:30,2026-06-15 07:32:18+05:30
P-0000397,V-06,5,19.104681,72.867145,17.1,2026-06-15 07:32:34+05:30,2026-06-15 07:32:37+05:30
P-0000398,V-06,5,19.103901,72.867268,15.2,2026-06-15 07:32:57+05:30,2026-06-15 07:33:01+05:30
P-0000399,V-06,5,19.103122,72.867247,14.3,2026-06-15 07:33:16+05:30,2026-06-15 07:33:20+05:30
P-0000400,V-06,5,19.102265,72.867229,15.3,2026-06-15 07:33:39+05:30,2026-06-15 07:33:43+05:30
P-0000401,V-06,5,19.101429,72.867166,15.8,2026-06-15 07:33:58+05:30,2026-06-15 07:34:01+05:30
P-0000402,V-06,5,19.100898,72.867066,12.0,2026-06-15 07:34:15+05:30,2026-06-15 07:34:19+05:30
P-0000403,V-06,5,19.099961,72.867176,18.8,2026-06-15 07:34:37+05:30,2026-06-15 07:34:38+05:30
P-0000404,V-06,5,19.098975,72.867099,20.1,2026-06-15 07:34:58+05:30,2026-06-15 07:35:02+05:30
P-0000405,V-06,5,19.098195,72.86717,15.2,2026-06-15 07:35:18+05:30,2026-06-15 07:35:21+05:30
P-0000406,V-06,5,19.097331,72.867178,18.3,2026-06-15 07:35:40+05:30,2026-06-15 07:35:44+05:30
P-0000407,V-06,5,19.096762,72.867097,11.9,2026-06-15 07:35:57+05:30,2026-06-15 07:35:58+05:30
P-0000408,V-06,5,19.096119,72.867035,13.5,2026-06-15 07:36:15+05:30,2026-06-15 07:36:18+05:30
P-0000409,V-06,5,19.095202,72.867218,16.9,2026-06-15 07:36:34+05:30,2026-06-15 07:36:35+05:30
P-0000410,V-06,5,19.094451,72.867053,14.9,2026-06-15 07:36:55+05:30,2026-06-15 07:36:57+05:30
P-0000411,V-06,5,19.09379,72.867172,12.0,2026-06-15 07:37:12+05:30,2026-06-15 07:37:15+05:30
P-0000412,V-06,5,19.092996,72.86706,15.3,2026-06-15 07:37:34+05:30,2026-06-15 07:37:36+05:30
P-0000413,V-06,5,19.092018,72.867063,17.7,2026-06-15 07:37:54+05:30,2026-06-15 07:37:57+05:30
P-0000414,V-06,5,19.091376,72.866979,14.3,2026-06-15 07:38:13+05:30,2026-06-15 07:38:15+05:30
P-0000415,V-06,5,19.090464,72.867019,19.3,2026-06-15 07:38:33+05:30,2026-06-15 07:38:35+05:30
P-0000416,V-06,5,19.089673,72.867147,16.9,2026-06-15 07:38:55+05:30,2026-06-15 07:38:58+05:30
P-0000417,V-06,5,19.088983,72.866948,14.2,2026-06-15 07:39:12+05:30,2026-06-15 07:39:16+05:30
P-0000418,V-06,5,19.088207,72.867016,16.7,2026-06-15 07:39:31+05:30,2026-06-15 07:39:32+05:30
P-0000419,V-06,5,19.08747,72.867006,16.6,2026-06-15 07:39:52+05:30,2026-06-15 07:39:53+05:30
P-0000420,V-06,5,19.086729,72.866929,16.5,2026-06-15 07:40:09+05:30,2026-06-15 07:40:11+05:30
P-0000421,V-06,5,19.085869,72.866998,17.2,2026-06-15 07:40:30+05:30,2026-06-15 07:40:34+05:30
P-0000422,V-06,5,19.085325,72.867147,11.0,2026-06-15 07:40:47+05:30,2026-06-15 07:40:51+05:30
P-0000423,V-06,5,19.08454,72.866937,15.8,2026-06-15 07:41:06+05:30,2026-06-15 07:41:07+05:30
P-0000424,V-06,5,19.083776,72.867055,17.4,2026-06-15 07:41:26+05:30,2026-06-15 07:41:30+05:30
P-0000425,V-06,5,19.082887,72.867085,17.0,2026-06-15 07:41:45+05:30,2026-06-15 07:41:47+05:30
P-0000426,V-06,5,19.082091,72.867052,14.8,2026-06-15 07:42:07+05:30,2026-06-15 07:42:10+05:30
P-0000427,V-06,5,19.08145,72.867266,14.0,2026-06-15 07:42:25+05:30,2026-06-15 07:42:28+05:30
P-0000428,V-06,5,19.080541,72.867452,17.0,2026-06-15 07:42:48+05:30,2026-06-15 07:42:52+05:30
P-0000429,V-06,5,19.079693,72.867517,15.8,2026-06-15 07:43:10+05:30,2026-06-15 07:43:11+05:30
P-0000430,V-06,5,19.0789,72.867485,14.7,2026-06-15 07:43:29+05:30,2026-06-15 07:43:31+05:30
P-0000431,V-06,5,19.078126,72.867511,17.2,2026-06-15 07:43:50+05:30,2026-06-15 07:43:54+05:30
P-0000432,V-06,5,19.077456,72.8677,13.7,2026-06-15 07:44:07+05:30,2026-06-15 07:44:10+05:30
P-0000433,V-06,5,19.076603,72.867703,17.8,2026-06-15 07:44:24+05:30,2026-06-15 07:44:27+05:30
P-0000434,V-06,5,19.075758,72.867796,17.9,2026-06-15 07:44:45+05:30,2026-06-15 07:44:48+05:30
P-0000435,V-06,5,19.075086,72.86807,15.8,2026-06-15 07:45:06+05:30,2026-06-15 07:45:10+05:30
P-0000436,V-06,5,19.074309,72.868104,14.8,2026-06-15 07:45:26+05:30,2026-06-15 07:45:29+05:30
P-0000437,V-06,5,19.073292,72.868144,18.7,2026-06-15 07:45:49+05:30,2026-06-15 07:45:52+05:30
P-0000438,V-06,5,19.07275,72.868249,12.9,2026-06-15 07:46:06+05:30,2026-06-15 07:46:10+05:30
P-0000439,V-06,5,19.071805,72.86841,18.1,2026-06-15 07:46:27+05:30,2026-06-15 07:46:30+05:30
P-0000440,V-06,5,19.071172,72.868401,12.3,2026-06-15 07:46:44+05:30,2026-06-15 07:46:48+05:30
P-0000441,V-06,5,19.070215,72.868522,19.3,2026-06-15 07:47:07+05:30,2026-06-15 07:47:09+05:30
P-0000442,V-06,5,19.069571,72.86867,14.7,2026-06-15 07:47:25+05:30,2026-06-15 07:47:26+05:30
P-0000443,V-06,5,19.068869,72.868654,14.7,2026-06-15 07:47:43+05:30,2026-06-15 07:47:46+05:30
P-0000444,V-06,5,19.068157,72.868752,14.9,2026-06-15 07:48:02+05:30,2026-06-15 07:48:04+05:30
P-0000445,V-06,5,19.067217,72.868906,18.0,2026-06-15 07:48:22+05:30,2026-06-15 07:48:25+05:30
P-0000446,V-06,5,19.06657,72.868883,12.1,2026-06-15 07:48:44+05:30,2026-06-15 07:48:47+05:30
P-0000447,V-06,5,19.066117,72.868913,8.0,2026-06-15 07:49:02+05:30,2026-06-15 07:49:05+05:30
P-0000448,V-06,5,19.066246,72.868984,3.1,2026-06-15 07:49:21+05:30,2026-06-15 07:49:22+05:30
P-0000449,V-06,5,19.066238,72.869103,3.5,2026-06-15 07:49:43+05:30,2026-06-15 07:49:44+05:30
P-0000450,V-06,5,19.066171,72.869089,3.1,2026-06-15 07:50:06+05:30,2026-06-15 07:50:10+05:30
P-0000451,V-06,5,19.066301,72.869117,4.0,2026-06-15 07:50:26+05:30,2026-06-15 07:50:27+05:30
P-0000452,V-06,5,19.066142,72.869017,3.9,2026-06-15 07:50:46+05:30,2026-06-15 07:50:49+05:30
P-0000453,V-06,5,19.066105,72.868973,0.0,2026-06-15 07:51:04+05:30,2026-06-15 07:51:05+05:30
P-0000454,V-06,5,19.06616,72.868963,0.2,2026-06-15 07:51:27+05:30,2026-06-15 07:51:31+05:30
P-0000455,V-06,5,19.066233,72.868991,0.6,2026-06-15 07:51:44+05:30,2026-06-15 07:51:47+05:30
P-0000456,V-06,5,19.066164,72.869099,4.3,2026-06-15 07:52:07+05:30,2026-06-15 07:52:09+05:30
P-0000457,V-06,5,19.06626,72.868895,4.2,2026-06-15 07:52:26+05:30,2026-06-15 07:52:28+05:30
P-0000458,V-06,5,19.066126,72.86906,3.9,2026-06-15 07:52:43+05:30,2026-06-15 07:52:47+05:30
P-0000459,V-06,5,19.066104,72.868998,2.3,2026-06-15 07:53:01+05:30,2026-06-15 07:53:04+05:30
P-0000460,V-06,5,19.066125,72.86907,1.5,2026-06-15 07:53:23+05:30,2026-06-15 07:53:24+05:30
P-0000461,V-06,5,19.066295,72.868917,4.1,2026-06-15 07:53:40+05:30,2026-06-15 07:53:43+05:30
P-0000462,V-06,5,19.06613,72.869046,2.8,2026-06-15 07:54:03+05:30,2026-06-15 07:54:07+05:30
P-0000463,V-06,5,19.066208,72.869079,3.2,2026-06-15 07:54:23+05:30,2026-06-15 07:54:27+05:30
P-0000464,V-06,5,19.066125,72.868967,2.9,2026-06-15 07:54:46+05:30,2026-06-15 07:54:48+05:30
